Product;Brands;Sub-Brands;Objective;Month;Platform;Tier;KOL Name;Category;Link Post;;;Followers Number;Actual Spends (IDR);Reach;Views;Likes;Comments;Share;ER;ER Views (%);VR (%);CPV (Rp)
Health Supplement;Enervon;Enervon-C;Consideration;May-26;TikTok;Micro;arsipamira;Lifestyle;https://vt.tiktok.com/ZSxMvB6Wh/;;;47900;2640000;16700;286987;143;9;1;0,32%;0,05%;599,14%;9,199022952
Health Supplement;Enervon;Enervon-C;Consideration;May-26;TikTok;Macro;Fierrlia;Lifestyle;https://vt.tiktok.com/ZSxutr3Ph/;;;204600;11550000;318400;508603;1391;5;31;0,70%;0,28%;248,58%;22,7092644
Health Supplement;Enervon;Enervon-C;Consideration;May-26;TikTok;Micro;adha.rzky;Lifestyle;https://vt.tiktok.com/ZSxutHj5v/;;;51200;8000000;26600;40474;1539;40;31;3,14%;3,98%;79,05%;197,6577556
Health Supplement;Enervon;Enervon-C;Consideration;May-26;TikTok;Micro;ericashintia;Lifestyle;https://vt.tiktok.com/ZSxutr3Ph/;;;48900;3547500;2300;3218;106;4;7;0,24%;3,64%;6,58%;1102,392791
Health Supplement;Enervon;Enervon-C;Consideration;May-26;TikTok;Macro;ridhomlnn;Lifestyle;https://vt.tiktok.com/ZSxpfjK2x/;;;438500;14520000;13800;19323;1562;41;26;0,37%;8,43%;4,41%;751,4361124
Health Supplement;Enervon;Enervon-C;Consideration;May-26;TikTok;Mega;ficrafth;Lifestyle;https://vt.tiktok.com/ZSxAc1As9/;;;2200000;16500000;28300;35643;1849;26;4;0,09%;5,27%;1,62%;462,9239963
Health Supplement;Vicee;Vicee Gummy;Consideration;Jan-26;TikTok;Micro;A’yun;Lifestyle;https://vt.tiktok.com/ZS5qw6f3C/;;;14000;833000;403;435;131;20;3;1,10%;35,40%;3,11%;1914,942529
Health Supplement;Vicee;Vicee Gummy;Consideration;Jan-26;TikTok;Micro;Ananda Khoirunisa;Lifestyle;https://vt.tiktok.com/ZS5B6P4k5/;;;39200;833000;137;8042;192;0;47;0,61%;2,97%;20,52%;103,5811987
Health Supplement;Vicee;Vicee Gummy;Consideration;Jan-26;TikTok;Micro;Anis Pramita;Lifestyle;https://vt.tiktok.com/ZS5mXadh6/;;;10045;833000;1700;1886;125;9;20;1,53%;8,17%;18,78%;441,6755037
Health Supplement;Vicee;Vicee Gummy;Consideration;Jan-26;TikTok;Macro;atiko;Lifestyle;https://vt.tiktok.com/ZS5qvvU9B/;;;101000;833000;6200;7286;1596;126;120;1,82%;25,28%;7,21%;114,3288498
Health Supplement;Vicee;Vicee Gummy;Consideration;Jan-26;TikTok;Micro;Cony candra;Lifestyle;https://vt.tiktok.com/ZS5m4dNJU/;;;35000;833000;130;3210;111;27;2;0,40%;4,36%;9,17%;259,5015576
Health Supplement;Vicee;Vicee Gummy;Consideration;Jan-26;TikTok;Micro;Dwi Ayu Febriyani;Lifestyle;https://vt.tiktok.com/ZS551YMsP/;;;20200;833000;68;6644;103;6;20;0,64%;1,94%;32,89%;125,3762793
Health Supplement;Vicee;Vicee Gummy;Consideration;Jan-26;TikTok;Micro;Eka Pujiati;Lifestyle;https://vt.tiktok.com/ZS5We7nEu/;;;10900;833000;39;1529;115;11;30;1,43%;10,20%;14,03%;544,8005232
Health Supplement;Vicee;Vicee Gummy;Consideration;Jan-26;TikTok;Micro;Erna Apriyanti;Lifestyle;https://vt.tiktok.com/ZS5MKsVEC/;;;27900;833000;705;995;57;15;12;0,30%;8,44%;3,57%;837,1859296
Health Supplement;Vicee;Vicee Gummy;Consideration;Jan-26;TikTok;Micro;Iva Ratna Dewi;Lifestyle;https://vt.tiktok.com/ZS5ujje3D/;;;10600;833000;143;154;40;37;3;0,75%;51,95%;1,45%;5409,090909
Health Supplement;Vicee;Vicee Gummy;Consideration;Jan-26;TikTok;Micro;Leni Agustina;Lifestyle;https://vt.tiktok.com/ZS5b2UTu5/;;;10400;833000;2200;2410;147;4;3;1,48%;6,39%;23,17%;345,6431535
Health Supplement;Vicee;Vicee Gummy;Consideration;Jan-26;TikTok;Micro;Marsha Maharani;Lifestyle;https://www.tiktok.com/@marshamarchantia/video/7592179863931424008?_r=1&u_code=dfb75afc66hkka&region=ID&mid=7592179915445881618&preview_pb=0&sharer_language=id&_d=e9hdmbcge0342k&ec_shared_reflux_dynamic_params=%7B%22placeholder_material_id%22%3A%227592179863931424008%22%2C%22placeholder_origin_cover%22%3A%22https%253A%252F%252Fp16-sign-sg.tiktokcdn.com%252Ftos-alisg-p-0037%252Fo4q1KBDDQFAbQgBXGBEUf1E3BzNcfRxcph2NgK~tplv-tiktokx-origin.webp%253Fdr%253D14572%2526refresh_token%253D680847ab%2526x-expires%253D1799226000%2526x-signature%253DAGNCim90pbAxN2ViDRSoWzSPLcU%25253D%2526t%253D4d5b0474%2526ps%253D13740610%2526shp%253Dd05b14bd%2526shcp%253D34ff8df6%2526idc%253Dmy%2526s%253DPUBLISH%22%2C%22placeholder_product_id%22%3A%221733012185136728045%22%2C%22placeholder_video_id%22%3A%227592179863931424008%22%7D&ec_shared_reflux_scene=shop_tab_feed&share_item_id=7592179863931424008&source=h5_t&timestamp=1767693171&user_id=6891972806332417025&sec_user_id=MS4wLjABAAAAsyfeVzEDMx5qXSK83JyKtMet2ixlEYVktr0dSelgTN1RtGMjMLAsdmondJl-x2EJ&item_author_type=1&social_share_type=0&utm_source=copy&utm_campaign=client_share&utm_medium=android&share_iid=7587091871248893716&share_link_id=7364f2bb-cde8-46c2-9898-7a051bb24162&share_app_id=1180&ugbiz_name=MAIN&ug_btm=b8727%2Cb2878&link_reflow_popup_iteration_sharer=%7B%22click_empty_to_play%22%3A1%2C%22dynamic_cover%22%3A1%2C%22follow_to_play_duration%22%3A-1.0%2C%22profile_clickable%22%3A1%7D&enable_checksum=1;;;53350;833000;227;3275;101;4;0;0,20%;3,21%;6,14%;254,351145
Health Supplement;Vicee;Vicee Gummy;Consideration;Jan-26;TikTok;Micro;Meika Novarya;Lifestyle;https://vt.tiktok.com/ZS5mM44WT/;;;11900;833000;913;2119;127;20;54;1,69%;9,49%;17,81%;393,1099575
Health Supplement;Vicee;Vicee Gummy;Consideration;Jan-26;TikTok;Micro;Novi leana;Lifestyle;https://vt.tiktok.com/ZS5mVAHvc/;;;30000;833000;1800;1913;131;26;13;0,57%;8,89%;6,38%;435,4417146
Health Supplement;Vicee;Vicee Gummy;Consideration;Jan-26;TikTok;Micro;Nur Mujiana;Lifestyle;https://vt.tiktok.com/ZS5u1hRBE/;;;32900;833000;117;12143;1004;0;0;3,05%;8,27%;36,91%;68,59919295
Health Supplement;Vicee;Vicee Gummy;Consideration;Jan-26;TikTok;Micro;Nur sholihah;Lifestyle;https://vt.tiktok.com/ZS5mn5xbR/;;;26000;833000;219;219;112;39;126;1,07%;126,48%;0,84%;3803,652968
Health Supplement;Vicee;Vicee Gummy;Consideration;Jan-26;TikTok;Micro;Putri balqis;Lifestyle;https://vt.tiktok.com/ZS5mbVbeX/;;;12500;833000;869;1135;16;9;6;0,25%;2,73%;9,08%;733,9207048
Health Supplement;Vicee;Vicee Gummy;Consideration;Jan-26;TikTok;Macro;ria purnamasari;Lifestyle;https://vt.tiktok.com/ZS5mxr2HD/;;;103000;833000;13264;13264;513;6;378;0,87%;6,76%;12,88%;62,80156815
Health Supplement;Vicee;Vicee Gummy;Consideration;Jan-26;TikTok;Micro;Sarah ivanda;Lifestyle;https://vt.tiktok.com/ZS5mbPQx5/;;;14100;833000;70;5297;327;1;1;2,33%;6,21%;37,57%;157,2588258
Health Supplement;Vicee;Vicee Gummy;Consideration;Jan-26;TikTok;Micro;Silvi Agustin;Lifestyle;https://vt.tiktok.com/ZS5mmxfot/;;;11000;833000;2400;2618;1204;24;53;11,65%;48,93%;23,80%;318,1818182
Health Supplement;Vicee;Vicee Gummy;Consideration;Jan-26;TikTok;Micro;Triastuti;Lifestyle;https://vt.tiktok.com/ZS55edQPd/;;;11200;833000;29;8076;1230;25;226;13,22%;18,34%;72,11%;103,1451213
Health Supplement;Vicee;Vicee Gummy;Consideration;Jan-26;TikTok;Micro;Tyas;Lifestyle;https://vt.tiktok.com/ZS5mqH8mv/;;;22000;833000;658;3942;1119;3;1;5,10%;28,49%;17,92%;211,3140538
Health Supplement;Vicee;Vicee Gummy;Consideration;Jan-26;TikTok;Micro;ingewati.s;Lifestyle;https://www.tiktok.com/@ingewati.s/video/7589524650514844946?utm_campaign=tt4d_open_api&utm_source=awtsed5i9xzgi8ph;;;11998;833000;5500;6057;302;1;1;2,53%;5,02%;50,48%;137,5268285
Health Supplement;Vicee;Vicee Gummy;Consideration;Jan-26;TikTok;Micro;havika rizhan;Lifestyle;https://www.tiktok.com/@havika_rizhan/video/7589597697867484436?utm_campaign=tt4d_open_api&utm_source=awtsed5i9xzgi8ph;;;13829;833000;2900;3377;268;47;26;2,47%;10,10%;24,42%;246,6686408
Health Supplement;Vicee;Vicee Gummy;Consideration;Jan-26;TikTok;Micro;Bethariasonata;Lifestyle;https://www.tiktok.com/@betariasonata/video/7593379368546749714?utm_campaign=tt4d_open_api&utm_source=awtsed5i9xzgi8ph;;;10560;833000;2200;2637;1192;21;4;11,52%;46,15%;24,97%;315,8892681
Health Supplement;Vicee;Vicee Gummy;Consideration;Jan-26;TikTok;Micro;Nila Matsuna;Lifestyle;https://www.tiktok.com/@nilalalamatsu92/video/7591840893917826322?utm_campaign=tt4d_open_api&utm_source=awtsed5i9xzgi8ph;;;11707;833000;2200;2677;1183;11;44;10,57%;46,25%;22,87%;311,1692193
Health Supplement;Vicee;Vicee Gummy;Consideration;Jan-26;TikTok;Micro;Dita Handiyanti;Lifestyle;https://www.tiktok.com/@ditahandi_/video/7592177112702881044?utm_campaign=tt4d_open_api&utm_source=awtsed5i9xzgi8ph;;;22834;833000;10100;11420;396;18;35;1,97%;3,93%;50,01%;72,94220665
Health Supplement;Vicee;Vicee Gummy;Consideration;Jan-26;TikTok;Micro;sarah_novika;Lifestyle;https://www.tiktok.com/@sarah_novika/video/7593410727881329936?utm_campaign=tt4d_open_api&utm_source=awtsed5i9xzgi8ph;;;50453;833000;9800;10273;1855;57;14;3,82%;18,75%;20,36%;81,08634284
Health Supplement;Vicee;Vicee Gummy;Consideration;Jan-26;TikTok;Micro;AJENG;Lifestyle;https://www.tiktok.com/@radenajengagustina/video/7589920565067091207?utm_campaign=tt4d_open_api&utm_source=awtsed5i9xzgi8ph;;;14638;833000;6900;7209;195;25;20;1,64%;3,33%;49,25%;115,5500069
Health Supplement;Vicee;Vicee Gummy;Consideration;Jan-26;TikTok;Micro;Rahmawati;Lifestyle;https://www.tiktok.com/@narra09_/video/7589522701249793301?utm_campaign=tt4d_open_api&utm_source=awtsed5i9xzgi8ph;;;11097;833000;2000;2284;146;24;11;1,63%;7,92%;20,58%;364,7110333
Health Supplement;Vicee;Vicee Gummy;Consideration;Jan-26;TikTok;Micro;Bunda Shazia;Lifestyle;https://www.tiktok.com/@houseof_zya/video/7589511079349243157?utm_campaign=tt4d_open_api&utm_source=awtsed5i9xzgi8ph;;;21516;833000;1700;2145;162;44;17;1,04%;10,40%;9,97%;388,3449883
Health Supplement;Vicee;Vicee Gummy;Consideration;Jan-26;TikTok;Micro;rinamalia13;Lifestyle;https://www.tiktok.com/@r_amalia13/video/7589504717345017109?utm_campaign=tt4d_open_api&utm_source=awtsed5i9xzgi8ph;;;12539;833000;1200;1499;118;1;0;0,95%;7,94%;11,95%;555,7038025
Health Supplement;Vicee;Vicee Gummy;Consideration;Jan-26;TikTok;Micro;keluargapokcoy;Lifestyle;https://www.tiktok.com/@keluargapokcoy/video/7592513316501671175?utm_campaign=tt4d_open_api&utm_source=awtsed5i9xzgi8ph;;;12294;833000;1900;2239;101;1;6;0,88%;4,82%;18,21%;372,0410898
Health Supplement;Vicee;Vicee Gummy;Consideration;Jan-26;TikTok;Micro;Arisa Octaviant...;Lifestyle;https://www.tiktok.com/@arizhaocta/video/7596324949070056712?utm_campaign=tt4d_open_api&utm_source=awtsed5i9xzgi8ph;;;19864;833000;1500;2041;143;20;3;0,84%;8,13%;10,27%;408,133268
Health Supplement;Vicee;Vicee Gummy;Consideration;Jan-26;TikTok;Micro;Siska Septika R...;Lifestyle;https://www.tiktok.com/@siskaseptikaa/video/7592662553730370823?utm_campaign=tt4d_open_api&utm_source=awtsed5i9xzgi8ph;;;10723;833000;167;185;27;28;26;0,76%;43,78%;1,73%;4502,702703
Health Supplement;Vicee;Vicee Gummy;Consideration;Jan-26;TikTok;Micro;double khay;Lifestyle;https://www.tiktok.com/@khaylasunny/video/7593534266454134037?utm_campaign=tt4d_open_api&utm_source=awtsed5i9xzgi8ph;;;11434;833000;129;198;36;26;3;0,57%;32,83%;1,73%;4207,070707
Health Supplement;Vicee;Vicee Gummy;Consideration;Jan-26;TikTok;Micro;dewi.asr;Lifestyle;https://www.tiktok.com/@dewi.asria/video/7591855776168234260?utm_campaign=tt4d_open_api&utm_source=awtsed5i9xzgi8ph;;;10384;833000;444;525;41;5;9;0,53%;10,48%;5,06%;1586,666667
Health Supplement;Vicee;Vicee Gummy;Consideration;Jan-26;TikTok;Micro;Rika Ria;Lifestyle;https://www.tiktok.com/@rikariaf/video/7597747845462052117?utm_campaign=tt4d_open_api&utm_source=awtsed5i9xzgi8ph;;;28051;833000;623;680;96;0;0;0,34%;14,12%;2,42%;1225
Health Supplement;Vicee;Vicee Gummy;Consideration;Jan-26;TikTok;Micro;Rani Rumi;Lifestyle;https://www.tiktok.com/@ramigabut00/video/7592193553598582023?utm_campaign=tt4d_open_api&utm_source=awtsed5i9xzgi8ph;;;13047;833000;178;194;21;18;0;0,30%;20,10%;1,49%;4293,814433
Health Supplement;Vicee;Vicee Gummy;Consideration;Jan-26;TikTok;Micro;Putrisptanggrni;Lifestyle;https://www.tiktok.com/@putrisptanggrni/video/7593401829841489172?utm_campaign=tt4d_open_api&utm_source=awtsed5i9xzgi8ph;;;20821;833000;128;159;34;26;2;0,30%;38,99%;0,76%;5238,993711
Health Supplement;Vicee;Vicee Gummy;Consideration;Jan-26;TikTok;Micro;Desyrtns;Lifestyle;https://www.tiktok.com/@desyrtns/video/7593544071138790676?utm_campaign=tt4d_open_api&utm_source=awtsed5i9xzgi8ph;;;16922;833000;122;143;15;5;0;0,12%;13,99%;0,85%;5825,174825
Health Supplement;Vicee;Vicee Gummy;Consideration;Jan-26;TikTok;Micro;Promo jajan jal...;Lifestyle;https://vt.tiktok.com/ZS5FrXTAn/;;;12520;833000;654;707;11;0;0;0,09%;1,56%;5,65%;1178,217822
Health Supplement;Vicee;Vicee Gummy;Consideration;Jan-26;TikTok;Micro;Ike nurha;Lifestyle;https://www.tiktok.com/@ikenurha25/video/7596234483779587336?utm_campaign=tt4d_open_api&utm_source=awtsed5i9xzgi8ph;;;19223;833000;119;130;12;0;0;0,06%;9,23%;0,68%;6407,692308
Health Supplement;Vicee;Vicee Gummy;Consideration;Jan-26;TikTok;Micro;arini;Lifestyle;https://www.tiktok.com/@arinprastya/video/7589256868174794005?utm_campaign=tt4d_open_api&utm_source=awtsed5i9xzgi8ph;;;19526;833000;164;170;4;1;6;0,06%;6,47%;0,87%;4900
Health Supplement;Vicee;Vicee Gummy;Consideration;Jan-26;TikTok;Micro;Kamisatuatap;Lifestyle;https://www.tiktok.com/@kamisatuatap/video/7589463936873925896?utm_campaign=tt4d_open_api&utm_source=awtsed5i9xzgi8ph;;;13205;833000;1000;1124;4;0;0;0,03%;0,36%;8,51%;741,1032028
Health Supplement;Vicee;Vicee Gummy;Consideration;Jan-26;TikTok;Nano;Asniati;Lifestyle;https://vt.tiktok.com/ZS5bYfeCb/;;;1340;833000;98;144;40;31;14;6,34%;59,03%;10,75%;5784,722222
Health Supplement;Vicee;Vicee Gummy;Consideration;Jan-26;TikTok;Nano;Rizky Dwi Puspita Sari;Lifestyle;https://vt.tiktok.com/ZS5xSwRTd/;;;1930;833000;192;192;107;9;6;6,32%;63,54%;9,95%;4338,541667
Health Supplement;Vicee;Vicee Gummy;Consideration;Jan-26;TikTok;Nano;Windy;Lifestyle;https://www.tiktok.com/@windyedogawa/video/7594714679855926535?is_from_webapp=1&sender_device=pc&web_id=7491328671523309057;;;2500;833000;83;117;8;6;1;0,60%;12,82%;4,68%;7119,65812
Health Supplement;Vicee;Vicee Gummy;Consideration;Jan-26;TikTok;Nano;Annisa Khanna;Lifestyle;https://vt.tiktok.com/ZS5bUHfGC/;;;2600;833000;150;170;53;0;0;2,04%;31,18%;6,54%;4900
Health Supplement;Vicee;Vicee Gummy;Consideration;Jan-26;TikTok;Nano;Annisa Nurhudayanti;Lifestyle;https://vt.tiktok.com/ZS5mkfKLx/;;;4080;833000;120;225;115;15;3;3,26%;59,11%;5,51%;3702,222222
Health Supplement;Vicee;Vicee Gummy;Consideration;Jan-26;TikTok;Nano;Aysheza Fahresyi;Lifestyle;https://vt.tiktok.com/ZS5rPwrTq/;;;1087;833000;103;103;7;4;1;1,10%;11,65%;9,48%;8087,378641
Health Supplement;Vicee;Vicee Gummy;Consideration;Jan-26;TikTok;Nano;Ayu windari;Lifestyle;https://vt.tiktok.com/ZS5mSoCaW/;;;1872;833000;144;259;100;95;15;11,22%;81,08%;13,84%;3216,216216
Health Supplement;Vicee;Vicee Gummy;Consideration;Jan-26;TikTok;Nano;Elsa Yulianti;Lifestyle;https://vt.tiktok.com/ZS5qwxF89/;;;3298;833000;134;170;37;31;5;2,21%;42,94%;5,15%;4900
Health Supplement;Vicee;Vicee Gummy;Consideration;Jan-26;TikTok;Nano;Erste Kleinodia Ersaelia;Lifestyle;https://vt.tiktok.com/ZS5mhXom8/;;;6185;833000;1500;1712;70;11;14;1,54%;5,55%;27,68%;486,5654206
Health Supplement;Vicee;Vicee Gummy;Consideration;Jan-26;TikTok;Nano;Farida utami;Lifestyle;https://vt.tiktok.com/ZS5XGETLW/;;;6020;833000;152;181;29;13;9;0,85%;28,18%;3,01%;4602,209945
Health Supplement;Vicee;Vicee Gummy;Consideration;Jan-26;TikTok;Nano;Fidzah Oktaviana;Lifestyle;https://vt.tiktok.com/ZS5aLGfGg/;;;4380;833000;235;367;50;39;7;2,19%;26,16%;8,38%;2269,754768
Health Supplement;Vicee;Vicee Gummy;Consideration;Jan-26;TikTok;Nano;Husnul mursyeed;Lifestyle;https://vt.tiktok.com/ZS5Pyt9cC/;;;3400;833000;1700;1739;124;3;6;3,91%;7,65%;51,15%;479,0109258
Health Supplement;Vicee;Vicee Gummy;Consideration;Jan-26;TikTok;Nano;Julia Pandiangan;Lifestyle;https://vt.tiktok.com/ZS5PU8H65/;;;3260;833000;104;140;8;0;7;0,46%;10,71%;4,29%;5950
Health Supplement;Vicee;Vicee Gummy;Consideration;Jan-26;TikTok;Nano;Mike Renalia Goenawan;Lifestyle;https://vt.tiktok.com/ZS5mYDLqe/;;;3066;833000;2700;4500;319;106;21;14,55%;9,91%;146,77%;185,1111111
Health Supplement;Vicee;Vicee Gummy;Consideration;Jan-26;TikTok;Nano;Ninnda Dwi kurniasari;Lifestyle;https://vt.tiktok.com/ZS5GERUG9/;;;6880;833000;190;239;42;28;18;1,28%;36,82%;3,47%;3485,355649
Health Supplement;Vicee;Vicee Gummy;Consideration;Jan-26;TikTok;Nano;Nur anggraeni;Lifestyle;https://vt.tiktok.com/ZS5m2AH6c/;;;2023;833000;88;88;11;3;4;0,89%;20,45%;4,35%;9465,909091
Health Supplement;Vicee;Vicee Gummy;Consideration;Jan-26;TikTok;Nano;Nur intan jumala;Lifestyle;https://vt.tiktok.com/ZS5q3Wwgv/;;;1008;833000;75;75;3;0;0;0,30%;4,00%;7,44%;11106,66667
Health Supplement;Vicee;Vicee Gummy;Consideration;Jan-26;TikTok;Nano;Resha Rizky Awalia;Lifestyle;https://vt.tiktok.com/ZS5mms7Vh/;;;1055;833000;140;172;6;1;2;0,85%;5,23%;16,30%;4843,023256
Health Supplement;Vicee;Vicee Gummy;Consideration;Jan-26;TikTok;Nano;Shabila gadis;Lifestyle;https://vt.tiktok.com/ZS5mQg3Ey/;;;1825;833000;128;148;14;4;4;1,21%;14,86%;8,11%;5628,378378
Health Supplement;Vicee;Vicee Gummy;Consideration;Jan-26;TikTok;Nano;Tania;Lifestyle;https://vt.tiktok.com/ZS5sqACf5/;;;3600;833000;72;318;11;4;0;0,42%;4,72%;8,83%;2619,496855
Health Supplement;Vicee;Vicee Gummy;Consideration;Jan-26;TikTok;Nano;Tiara nuansa;Lifestyle;https://vt.tiktok.com/ZS5425u9f/;;;2568;833000;52;69;36;0;4;1,56%;57,97%;2,69%;12072,46377
Health Supplement;Vicee;Vicee Gummy;Consideration;Jan-26;TikTok;Nano;Vika ashari puteri;Lifestyle;https://vt.tiktok.com/ZS5mmC5bA/;;;8133;833000;56;81;8;2;2;0,15%;14,81%;1,00%;10283,95062
Health Supplement;Vicee;Vicee Gummy;Consideration;Jan-26;TikTok;Nano;Wahyu putri;Lifestyle;https://vt.tiktok.com/ZS5FrXTAn/;;;7400;833000;144;3578;289;97;21;5,50%;11,38%;48,35%;232,8116266
Health Supplement;Vicee;Vicee Gummy;Consideration;Jan-26;TikTok;Nano;kellydwy;Lifestyle;https://www.tiktok.com/@kellydwy/video/7589610118996561173?utm_campaign=tt4d_open_api&utm_source=awtsed5i9xzgi8ph;;;2307;833000;566;736;239;19;6;11,44%;35,87%;31,90%;1131,793478
Health Supplement;Vicee;Vicee Gummy;Consideration;Jan-26;TikTok;Nano;Melinda Septian...;Lifestyle;https://www.tiktok.com/@melindaseptiani91/video/7589546228795362568?utm_campaign=tt4d_open_api&utm_source=awtsed5i9xzgi8ph;;;2044;833000;275;364;61;45;31;6,70%;37,64%;17,81%;2288,461538
Health Supplement;Vicee;Vicee Gummy;Consideration;Jan-26;TikTok;Nano;Diah Budiarti;Lifestyle;https://www.tiktok.com/@diahnitab/video/7589514727521373460?utm_campaign=tt4d_open_api&utm_source=awtsed5i9xzgi8ph;;;3969;833000;2800;3213;140;71;50;6,58%;8,12%;80,95%;259,2592593
Health Supplement;Vicee;Vicee Gummy;Consideration;Jan-26;TikTok;Nano;Junelzha Rikha;Lifestyle;https://www.tiktok.com/@junelzharikha/video/7589440315061259537?utm_campaign=tt4d_open_api&utm_source=awtsed5i9xzgi8ph;;;2312;833000;283;330;123;16;4;6,19%;43,33%;14,27%;2524,242424
Health Supplement;Vicee;Vicee Gummy;Consideration;Jan-26;TikTok;Nano;cheese;Lifestyle;https://www.tiktok.com/@chocomeltedcheese/video/7593684636841118984?utm_campaign=tt4d_open_api&utm_source=awtsed5i9xzgi8ph;;;3313;833000;120;169;64;54;7;3,77%;73,96%;5,10%;4928,994083
Health Supplement;Vicee;Vicee Gummy;Consideration;Jan-26;TikTok;Nano;ardiyaninf;Lifestyle;https://www.tiktok.com/@ardiyaninf/video/7594648826959514901?utm_campaign=tt4d_open_api&utm_source=awtsed5i9xzgi8ph;;;9997;833000;2000;2122;255;1;8;2,64%;12,44%;21,23%;392,5541942
Health Supplement;Vicee;Vicee Gummy;Consideration;Jan-26;TikTok;Nano;MARYVE90;Lifestyle;https://www.tiktok.com/@maryve903/video/7589433295096548626?utm_campaign=tt4d_open_api&utm_source=awtsed5i9xzgi8ph;;;4947;833000;143;180;14;1;0;0,30%;8,33%;3,64%;4627,777778
Health Supplement;Vicee;Vicee Gummy;Consideration;Jan-26;TikTok;Nano;Maegya;Lifestyle;https://www.tiktok.com/@maegiyaa/video/7594348426469330183?_r=1&_t=ZS-938M7ZUciHt;;;3377;833000;125;1813;150;0;0;4,44%;8,27%;53,69%;459,4594595
Health Supplement;Vicee;Vicee Gummy;Consideration;Mar-26;Tiktok;Mega;Siti Badriah;Lifestyle;https://vt.tiktok.com/ZSuxQ9aU2/;;;7000000;150000000;357100;357100;13700;48;54;0,20%;3,87%;5,10%;420,050406
Health Supplement;Vicee;Vicee Gummy;Consideration;Mar-26;Tiktok;Macro;Hassan Alaydrus;Lifestyle;https://www.tiktok.com/@babamiwa/video/7618654919549046034;;;245900;42000000;1619;1619;157;1;2;0,07%;9,88%;0,66%;25941,93947
Health Supplement;Vicee;Vicee Gummy;Consideration;Mar-26;Tiktok;Macro;Nina Zatulini;Lifestyle;https://vt.tiktok.com/ZSuyGA2x6/;;;605200;47000000;8854;8854;189;7;2;0,03%;2,24%;1,46%;5308,335216
Health Supplement;Vicee;Vicee Gummy;Consideration;Mar-26;Tiktok;Macro;Merdi Octav;Lifestyle;https://www.tiktok.com/@merdioctav/video/7615843866079399188;;;423800;45000000;49000;49000;2092;4;10;0,50%;4,30%;11,56%;918,3673469
Health Supplement;Vicee;Vicee Gummy;Consideration;Mar-26;Tiktok;Macro;Patricia Devina;Lifestyle;https://vt.tiktok.com/ZSuBg9UDq/;;;104500;51000000;8711;8711;1233;3;7;1,19%;14,27%;8,34%;5854,666514
Health Supplement;Vicee;Vicee Gummy;Consideration;Mar-26;Tiktok;Micro;Asa Living;Lifestyle; https://www.tiktok.com/@asa_living/video/7613582450433838356?_r=1&_t=ZS-94QJt0mV4iL;;;78100;18000000;29400;29400;4277;10;95;5,61%;14,90%;37,64%;612,244898
Health Supplement;Vicee;Vicee Gummy;Consideration;May-26;TikTok;Micro;Shannon Gabriella;Lifestyle;https://www.tiktok.com/@itsshannongbr/video/7644158644157713685?_r=1&_t=ZS-96gKNlF61A5;;;35100;30000000;443;738;;;;0,00%;0,00%;2,10%;40650,4065
Health Supplement;Vicee;Vicee Gummy;Consideration;May-26;TikTok;Mega;Imchika;Lifestyle;https://vt.tiktok.com/ZSxtSs2Rt/;;;2300000;30000000;226740;377900;;;;0,00%;0,00%;16,43%;79,38608097
Health Supplement;Vicee;Vicee Tab;Consideration;Mar-26;TikTok;Mega;Afry Rezky;Lifestyle;https://vt.tiktok.com/ZSuE3R25E/;;;1700000;26000000;65300;65300;11800;18;30;0,70%;18,14%;3,84%;398,1623277
Health Supplement;Vicee;Vicee Tab;Consideration;Mar-26;TikTok;Mega;Maxwell Salvador;Lifestyle;https://vt.tiktok.com/ZSuH9nHQ1/;;;1300000;57000000;52200;52200;7009;157;557;0,59%;14,80%;4,02%;1091,954023
Health Supplement;Vicee;Vicee Tab;Consideration;Mar-26;TikTok;Macro;Alicia Amaris;Lifestyle;https://vt.tiktok.com/ZSu96ssQu/;;;105900;21000000;93000;93000;6435;48;140;6,25%;7,12%;87,82%;225,8064516
Health Supplement;Vicee;Vicee Tab;Consideration;May-26;TikTok;Mega;Alecya Veby;Lifestyle;https://vt.tiktok.com/ZSxGbcq3N/;;;1421500;24500000;186700;827489;71000;20;188;5,01%;8,61%;58,21%;29,60764433
Health Supplement;Vicee;Vicee Tab;Consideration;Jun-26;TikTok;Macro;Femi Maringka;Lifestyle;https://www.tiktok.com/@femimaringka/video/7652318059301997842?lang=en;;;135900;28500000;132800;145900;11000;48;376;8,41%;7,83%;;
CC & Herbablend;Neozep;Neozep;Consideration;Jan-26;TikTok;Micro;dr.nadd;Health;https://www.tiktok.com/@dr.nadd/video/7591118080097389831;;;15000;2000000;8100;8458;755;3;33;5,27%;9,35%;56,39%;236,4625207
CC & Herbablend;Neozep;Neozep;Consideration;Jan-26;TikTok;Macro;nichosaputranugraha;Health;https://www.tiktok.com/@nichosaputranugraha/video/7592161889010928904;;;824700;23000000;15000;82180;2838;14;22;0,35%;3,50%;9,96%;279,8734485
CC & Herbablend;Neozep;Neozep;Consideration;Jan-26;TikTok;Micro;dr.iqbal17;Health;https://www.tiktok.com/@dr.iqbal17/video/7592188882804854037?_r=1&_t=ZS-92qJ45wfOlR;;;58200;2000000;714;6126;45;9;19;0,13%;1,19%;10,53%;326,4773098
